3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.006612396240234375e+01,5.225689888000488281e+00,1.025017700195312500e+03,2.276539993286132812e+01,3.616476821899414062e+01
1.000000000000000000e+02,2.920016600131988525e+03,-4.106627603412599470e+00,-1.005641013176838428e+01,-4.681064605712890625e+01,5.121759891510009766e+00,1.025454467773437500e+03,2.168680000305175781e+01,3.624029159545898438e+01
1.300000000000000000e+03,3.931826020002365112e+03,-6.701687309626554345e+00,-1.653675760776312131e+01,-2.625222778320312500e+01,5.230889797210693359e+00,1.025006835937500000e+03,2.279380035400390625e+01,3.618311309814453125e+01
4.000000000000000000e+02,6.981111850023269653e+03,-1.288720079031080346e+01,-3.948847172095487679e+01,-2.484186363220214844e+01,5.233359813690185547e+00,1.024998535156250000e+03,2.281250000000000000e+01,3.618736267089843750e+01
5.000000000000000000e+02,9.300322839975357056e+03,-1.985072939816728876e+01,-6.296863638550691178e+01,-1.026357192993164062e+02,4.910990238189697266e+00,1.026459472656250000e+03,1.943210029602050781e+01,3.643629455566406250e+01
4.200000000000000000e+03,1.181479309010505676e+04,-2.574441205844859581e+01,-8.685756926780059928e+01,-5.394105911254882812e+01,5.101990222930908203e+00,1.025552978515625000e+03,2.148110008239746094e+01,3.625343322753906250e+01
7.000000000000000000e+02,1.401366916012763977e+04,-3.225678103123049567e+01,-1.111518473502800504e+02,-1.134971084594726562e+02,4.773190021514892578e+00,1.026782104492187500e+03,1.817720031738281250e+01,3.637385177612304688e+01
4.900000000000000000e+03,1.495783243012428284e+04,-3.484584409125153570e+01,-1.216632939598493692e+02,-7.831962585449218750e+01,5.000529766082763672e+00,1.026049804687500000e+03,2.037439918518066406e+01,3.636760711669921875e+01
5.200000000000000000e+03,1.968168377995491028e+04,-3.859743509419377006e+01,-1.698596648558677202e+02,-6.026685333251953125e+01,5.059360027313232422e+00,1.025719360351562500e+03,2.104599952697753906e+01,3.627751159667968750e+01
9.000000000000000000e+02,2.103687041997909546e+04,-4.352646833048731168e+01,-1.848475104401283318e+02,-5.096180725097656250e+01,5.147910118103027344e+00,1.025369018554687500e+03,2.196990013122558594e+01,3.620872879028320312e+01
5.800000000000000000e+03,2.246775937008857727e+04,-4.391881664459203449e+01,-2.007845876458655709e+02,-1.109654769897460938e+02,4.892910003662109375e+00,1.026567871093750000e+03,1.922830009460449219e+01,3.646047592163085938e+01
5.900000000000000000e+03,2.649006131005287170e+04,-4.445510917840588405e+01,-2.317534402624827692e+02,-1.493534698486328125e+02,4.506750106811523438e+00,1.027227661132812500e+03,1.593620014190673828e+01,3.604095458984375000e+01
6.000000000000000000e+03,2.803950989007949829e+04,-4.427406185726998444e+01,-2.524710473136683220e+02,-1.311282653808593750e+02,4.743959903717041016e+00,1.027005493164062500e+03,1.780940055847167969e+01,3.644383621215820312e+01
6.100000000000000000e+03,2.966597347998619080e+04,-4.408401562478995572e+01,-2.742184177877376214e+02,-8.283753204345703125e+01,4.992080211639404297e+00,1.026040771484375000e+03,2.034729957580566406e+01,3.632012176513671875e+01
6.200000000000000000e+03,3.124143902993202209e+04,-4.389992831865821188e+01,-2.952838964053097470e+02,-2.643100547790527344e+01,5.229410171508789062e+00,1.024920288085937500e+03,2.287949943542480469e+01,3.610076141357421875e+01
6.300000000000000000e+03,3.280563968014717102e+04,-4.371715727611817215e+01,-3.161987523449862465e+02,-6.440781402587890625e+01,5.034110069274902344e+00,1.025738647460937500e+03,2.087490081787109375e+01,3.621754074096679688e+01
1.600000000000000000e+03,3.400552109003067017e+04,-5.425922914120734930e+01,-3.173798871347490262e+02,-2.249785995483398438e+01,5.260009765625000000e+00,1.024900634765625000e+03,2.308029937744140625e+01,3.617404174804687500e+01
6.400000000000000000e+03,3.606550861001014709e+04,-5.666285219275595608e+01,-3.412447937772924433e+02,-8.428721618652343750e+01,4.988770008087158203e+00,1.025974975585937500e+03,2.040250015258789062e+01,3.624513244628906250e+01
6.500000000000000000e+03,3.759624416995048523e+04,-4.937764378863871428e+01,-3.572264855601836757e+02,-3.040380477905273438e+01,5.256899833679199219e+00,1.024958740234375000e+03,2.303219985961914062e+01,3.618686294555664062e+01
6.600000000000000000e+03,3.918348571991920471e+04,-5.317217695302998237e+01,-3.759897790755888423e+02,-1.036980743408203125e+02,4.905700206756591797e+00,1.026463134765625000e+03,1.939669990539550781e+01,3.642269515991210938e+01
6.700000000000000000e+03,4.072613257002830505e+04,-5.686009998986736491e+01,-3.942259044183019796e+02,-1.795564880371093750e+02,4.394589900970458984e+00,1.027530883789062500e+03,1.490569972991943359e+01,3.595547103881835938e+01
6.800000000000000000e+03,4.229442233014106750e+04,-6.060932605985817645e+01,-4.127651623874464804e+02,-1.111044769287109375e+02,4.908209800720214844e+00,1.026528442382812500e+03,1.937630081176757812e+01,3.645870590209960938e+01
6.900000000000000000e+03,4.387168631005287170e+04,-6.438000636875455029e+01,-4.314105077629774883e+02,-3.271792221069335938e+01,5.282660007476806641e+00,1.025066040039062500e+03,2.309059906005859375e+01,3.633744812011718750e+01
2.200000000000000000e+03,4.482331670999526978e+04,-6.665501807305908244e+01,-4.426600371542106132e+02,-2.231907844543457031e+01,5.298709869384765625e+00,1.024869506835937500e+03,2.336100006103515625e+01,3.624202728271484375e+01
7.000000000000000000e+03,4.669772174000740051e+04,-7.724355375102835808e+01,-4.714740971054536658e+02,-1.128617172241210938e+02,4.873660087585449219e+00,1.026700683593750000e+03,1.896150016784667969e+01,3.653278350830078125e+01
7.100000000000000000e+03,4.830752710008621216e+04,-7.581880530882199309e+01,-4.747168001582788293e+02,-2.393803596496582031e+01,5.241720199584960938e+00,1.024784912109375000e+03,2.309589958190917969e+01,3.601917648315429688e+01
7.200000000000000000e+03,4.984495955991744995e+04,-8.162489800092063774e+01,-4.972890045087368662e+02,-1.033307037353515625e+02,4.938819885253906250e+00,1.026346801757812500e+03,1.974659919738769531e+01,3.639327621459960938e+01
7.300000000000000000e+03,5.141046054005622864e+04,-8.753699109866880690e+01,-5.202733040400263462e+02,-1.701576080322265625e+02,4.449979782104492188e+00,1.027486816406250000e+03,1.532820034027099609e+01,3.607603454589843750e+01
7.400000000000000000e+03,5.298561484003067017e+04,-9.348553974106565079e+01,-5.433993308993335631e+02,-6.182592391967773438e+01,5.176080226898193359e+00,1.025547363281250000e+03,2.200860023498535156e+01,3.639538192749023438e+01
2.800000000000000000e+03,5.386470245003700256e+04,-9.680540209276804831e+01,-5.563058784507800283e+02,-1.902848052978515625e+02,4.356359958648681641e+00,1.027611083984375000e+03,1.457689952850341797e+01,3.590289306640625000e+01
7.500000000000000000e+03,5.452909280014038086e+04,-9.931446322428972451e+01,-5.660602939574054062e+02,-9.263757324218750000e+01,4.984059810638427734e+00,1.026035278320312500e+03,2.034250068664550781e+01,3.625502777099609375e+01
2.900000000000000000e+03,5.513478079009056091e+04,-1.016018357053885808e+02,-5.749528559275938733e+02,-3.306554031372070312e+01,5.282060146331787109e+00,1.025026611328125000e+03,2.313129997253417969e+01,3.629903411865234375e+01
7.600000000000000000e+03,5.735241827011108398e+04,-1.016993928911244467e+02,-6.022159537171447710e+02,-1.193842544555664062e+02,4.857210159301757812e+00,1.026733032226562500e+03,1.884189987182617188e+01,3.649711227416992188e+01
