position_key,unix_time,latitude,longitude,depth,conductivity,density,temperature,salinity
1320800,1535150028.4686599,28.35141707723705,-83.49833654139194,-7.946439743041992,5.821300029754639,1021.6461791992188,30.045400619506836,34.86768341064453
1320900,1535151049.45471,28.352353768602825,-83.49904189157509,-7.0028157234191895,5.8138298988342285,1021.6152954101562,30.033199310302734,34.8262825012207
1321000,1535152072.47955,28.353292294819468,-83.49974862344322,-2.791221857070923,5.7644500732421875,1021.4745483398438,29.88920021057129,34.59703826904297
1321100,1535153096.74854,28.35423173846154,-83.50045604615384,-2.3243651390075684,5.76432991027832,1021.4586791992188,29.904399871826172,34.58548355102539
1321200,1535154122.7543302,28.355173016954474,-83.50116485054944,-5.850594520568848,5.791520118713379,1021.5958862304688,29.921499252319336,34.7561149597168
1321300,1535155141.8780499,28.356107873469387,-83.50186881904762,-13.031994819641113,5.837530136108398,1021.75439453125,30.039400100708008,34.98019790649414
1321400,1535156162.93506,28.357044564835167,-83.50257416923077,-18.59417724609375,5.678199768066406,1023.7332153320312,26.924699783325195,36.2072639465332
1321500,1535158419.10989,28.35795317366412,-83.50295832061069,-21.44473648071289,5.625840187072754,1024.3218994140625,25.97909927368164,36.57339859008789
1321600,1535159447.9812598,28.35878983706414,-83.50332197438657,-16.448780059814453,5.88532018661499,1022.2078857421875,29.817800521850586,35.46458435058594
1321700,1535160459.94482,28.35973060934137,-83.50384017240637,-12.078458786010742,5.829919815063477,1021.7324829101562,30.016199111938477,34.94579315185547
1321800,1535161478.94977,28.36067788893672,-83.50436195479982,-4.757964611053467,5.770209789276123,1021.5571899414062,29.837499618530273,34.672515869140625
1321900,1535162503.8378,28.36163074623332,-83.50488680951355,-4.281179428100586,5.768239974975586,1021.4862060546875,29.904699325561523,34.61115264892578
1322000,1535163533.70016,28.36258825161429,-83.50541422449419,-10.101849555969238,5.815299987792969,1021.6528930664062,30.0132999420166,34.849647521972656
1322100,1535164568.61816,28.36355040507964,-83.5059441997417,-11.80034065246582,5.820260047912598,1021.6668701171875,30.03380012512207,34.867916107177734
1322200,1535165580.1563401,28.364491177356868,-83.50646239776151,-12.555220603942871,5.84158992767334,1021.7369384765625,30.0802001953125,34.978302001953125
1322300,1535166609.88022,28.365447753120964,-83.50698930068876,-5.681729793548584,5.77849006652832,1021.5117797851562,29.941299438476562,34.653846740722656
1322400,1535167639.79242,28.36640525850194,-83.50751671566938,-3.645463466644287,5.785029888153076,1021.5111083984375,29.970300674438477,34.6778450012207
1322500,1535169937.24689,28.368130463191832,-83.50761248608275,-19.855562210083008,5.692659854888916,1024.78076171875,25.87660026550293,37.1478157043457
1322600,1535171002.0434,28.36718506824288,-83.50842419806555,-21.2758731842041,5.607250213623047,1024.3759765625,25.807100296020508,36.57460021972656
1322700,1535172026.92169,28.366276068780223,-83.50920466104246,-19.150373458862305,5.588280200958252,1024.1754150390625,25.90180015563965,36.36025619506836
1322800,1535173055.11841,28.36536263084363,-83.50998893487373,-20.09394073486328,5.580480098724365,1024.237060546875,25.791200637817383,36.390769958496094
1322900,1535174089.56418,28.364444754433098,-83.51077701955938,-19.438413619995117,5.727129936218262,1024.892822265625,25.960399627685547,37.333492279052734
1323000,1535175124.01718,28.36352599032778,-83.5115658664159,-16.150800704956055,5.908740043640137,1022.713134765625,29.38680076599121,35.94453430175781
1323100,1535176154.60391,28.3626116646964,-83.51235090241806,-7.191534996032715,5.8023600578308105,1021.6070556640625,29.977500915527344,34.788780212402344
1323200,1535177176.8682299,28.36170444062332,-83.5131298410532,-5.264546871185303,5.801109790802002,1021.5930786132812,29.97719955444336,34.781097412109375
1323300,1535178224.16895,28.36077413648576,-83.51392859613112,-22.000934600830078,5.587739944458008,1024.2720947265625,25.805500030517578,36.43212890625
1323400,1535180361.78036,28.360543566677325,-83.51555903805566,-20.90839195251465,5.573530197143555,1024.204833984375,25.787900924682617,36.34202575683594
1323500,1535181395.53601,28.359191243257648,-83.51792309647159,-14.62120246887207,5.840700149536133,1022.0905151367188,29.68560028076172,35.25844192504883
1323600,1535182437.19418,28.357828456987527,-83.5203054454749,-6.138648986816406,5.80495023727417,1021.6446533203125,29.944799423217773,34.830116271972656
1323700,1535183459.7598,28.356491827843513,-83.52264206800982,-23.341779708862305,5.582489967346191,1024.2586669921875,25.794300079345703,36.40202331542969
1323800,1535184489.54916,28.355144735849056,-83.52499698113208,-16.200471878051758,5.92533016204834,1022.9111938476562,29.262500762939453,36.15214157104492
1323900,1535185521.61011,28.353795028141988,-83.52735646690118,-3.417006254196167,5.804299831390381,1021.6749877929688,29.893999099731445,34.863101959228516
1324000,1535186557.31003,28.352440089009697,-83.52972509796398,-23.11334800720215,5.581560134887695,1024.30029296875,25.74220085144043,36.436859130859375
1324100,1535187580.86328,28.35110215200938,-83.5320640068223,-14.46229076385498,5.83158016204834,1022.199462890625,29.509899139404297,35.32511520385742
1324200,1535188610.4537,28.34975506001492,-83.53441891994457,-7.062414646148682,5.8064799308776855,1021.6571655273438,29.943700790405273,34.84099578857422
1324300,1535190824.15961,28.348557095419846,-83.53698766793893,-22.11020851135254,5.614449977874756,1024.5205078125,25.697200775146484,36.715728759765625
1324400,1535191861.13663,28.348938790931452,-83.53842300117634,-8.472882270812988,5.811220169067383,1021.6714477539062,29.961299896240234,34.85997772216797
1324500,1535192885.7913198,28.349390945353438,-83.53981582076783,-7.678253650665283,5.799429893493652,1021.655029296875,29.90839958190918,34.818538665771484
1324600,1535193916.34335,28.349846190674793,-83.541218161587,-20.739561080932617,5.674220085144043,1024.629638671875,25.933000564575195,36.96602249145508
1324700,1535194948.33319,28.350301877553203,-83.54262186258154,-6.436640739440918,5.80787992477417,1021.6683959960938,29.936100006103516,34.85612106323242
1324800,1535195973.49649,28.35075447353224,-83.5440160423484,-22.67633819580078,5.554259777069092,1024.270751953125,25.606399536132812,36.34428405761719
1324900,1535196995.91043,28.351205744840122,-83.54540614158914,-14.780131340026855,5.830230236053467,1021.9862060546875,29.743600845336914,35.14480972290039
1325000,1535198022.39487,28.351659223933268,-83.54680304170677,-9.148311614990234,5.7975897789001465,1021.6470947265625,29.91360092163086,34.80192565917969
1325100,1535199039.55389,28.352108287455884,-83.54818634007059,-18.723304748535156,5.885560035705566,1023.324462890625,28.590099334716797,36.38737487792969
1325200,1535200071.7381,28.352563974334295,-83.54959004106513,-10.727620124816895,5.793839931488037,1021.6390380859375,29.90850067138672,34.77976989746094
1325300,1535202265.97723,28.354045273713613,-83.54943961832635,-8.48281192779541,5.800189971923828,1021.6582641601562,29.912799835205078,34.82028579711914
1325400,1535203279.94171,28.354593175743904,-83.55011224159416,-20.401857376098633,5.551390171051025,1024.240478515625,25.611900329589844,36.3194580078125
1325500,1535320941.7329102,28.31025589041096,-83.68934869863013,-24.245685577392578,5.563429832458496,1025.324462890625,24.52899932861328,37.29092788696289
1325600,1535322019.25739,28.308038329884013,-83.69195160245621,-26.867746353149414,5.425159931182861,1024.8262939453125,24.222999572753906,36.49539566040039
1325700,1535323088.9609098,28.306314728451216,-83.69399186809187,-27.4537353515625,5.417079925537109,1024.77490234375,24.23110008239746,36.427330017089844
1325800,1535324138.1879,28.304621761655675,-83.69599587082101,-23.192890167236328,5.607049942016602,1023.9093627929688,26.32509994506836,36.161170959472656
1325900,1535325181.58987,28.302940081305437,-83.69798651353194,-18.345945358276367,5.77485990524292,1023.3080444335938,27.963199615478516,36.09176254272461
1326000,1535326225.33588,28.30125678860587,-83.69997906481692,-21.861984252929688,5.673739910125732,1023.6743774414062,26.977500915527344,36.13298797607422
1326100,1535327273.46082,28.299567046508983,-83.701979250398,-26.58966827392578,5.4049601554870605,1024.7255859375,24.2052001953125,36.35688018798828
1326200,1535328303.75702,28.297906326700023,-83.70394508164657,-24.325164794921875,5.405439853668213,1024.6929931640625,24.233699798583984,36.33806610107422
1326300,1535329334.42407,28.296243994541733,-83.70591282146918,-22.299009323120117,5.639570236206055,1023.7366333007812,26.70669937133789,36.097991943359375
1326400,1535331466.1215801,28.295748492301115,-83.70729976903336,-11.492487907409668,5.803959846496582,1021.5086059570312,30.118600845336914,34.69717025756836
1326500,1535332519.7845201,28.295262639542344,-83.70720293627032,-10.141633033752441,5.791059970855713,1021.44775390625,30.10740089416504,34.61863327026367
1326600,1535333571.42307,28.294777248182207,-83.70710619546621,-6.943249225616455,5.771599769592285,1021.3207397460938,30.12540054321289,34.47565841674805
1326700,1535334610.9042401,28.294297855004277,-83.70701065012831,-2.7912344932556152,5.722430229187012,1020.9738159179688,30.22010040283203,34.07956314086914
1326800,1535335668.28436,28.293809695252353,-83.70691335757057,-9.396673202514648,5.779580116271973,1021.3712158203125,30.125200271606445,34.528831481933594
1326900,1535336705.74902,28.293331224871686,-83.70681799615056,-22.001047134399414,5.579370021820068,1023.8745727539062,26.190799713134766,36.06562042236328
1327000,1535337744.44095,28.292851831693756,-83.70672245081266,-29.032939910888672,5.390560150146484,1024.8465576171875,23.99410057067871,36.419097900390625
1327100,1535338785.32605,28.292371515718564,-83.70662672155689,-27.245195388793945,5.403130054473877,1024.891357421875,24.016300201416016,36.4972038269043
1327200,1535339807.59454,28.291899966317366,-83.70653273952097,-24.712528228759766,5.449100017547607,1024.9664306640625,24.210599899291992,36.68791961669922
1327300,1535341871.02563,28.29309827586207,-83.70580422413792,-26.450634002685547,5.421350002288818,1024.8634033203125,24.156999588012695,36.520652770996094
1327400,1535342896.84677,28.292572979557608,-83.7056307998742,-23.35182762145996,5.464469909667969,1025.021728515625,24.240299224853516,36.78059005737305
1327500,1535343928.7785602,28.29169947415872,-83.70556826753328,-18.713459014892578,5.7908501625061035,1023.552001953125,27.7898006439209,36.33836364746094
1327600,1535344966.47394,28.29082089024007,-83.70550537163224,-15.316558837890625,5.916659832000732,1022.5103149414062,29.65369987487793,35.799781799316406
1327700,1535346006.39099,28.289940613481498,-83.7054423545445,-12.436100959777832,5.881040096282959,1022.0135498046875,29.993200302124023,35.308265686035156
1327800,1535347039.8838801,28.28906626166265,-83.70537976161023,-8.304061889648438,5.748010158538818,1021.2274169921875,30.102500915527344,34.3327522277832
1327900,1535348066.40982,28.288196988363563,-83.70531753223608,-2.910433530807495,5.688630104064941,1020.9570922851562,30.043800354003906,33.97613525390625
1328000,1535349106.76862,28.28731671160499,-83.70525451514834,-5.612232685089111,5.719850063323975,1021.124755859375,30.044700622558594,34.184814453125
1328100,1535350138.58084,28.2864432062061,-83.70519198280742,-16.299882888793945,5.7949299812316895,1022.91357421875,28.508100509643555,35.81816101074219
1328200,1535351176.92676,28.285564622287453,-83.70512908690638,-23.3717041015625,5.548570156097412,1023.95458984375,25.921899795532227,36.05183410644531
1328300,1535353366.53635,28.285920697340195,-83.70602027541828,-25.268735885620117,5.447979927062988,1025.04248046875,24.123699188232422,36.75080108642578
1328400,1535354392.18149,28.283730158730158,-83.70782204761905,-24.931049346923828,5.4842400550842285,1025.2242431640625,24.151399612426758,37.00385284423828
1328500,1535355442.14078,28.28148837945088,-83.70966596653797,-24.116621017456055,5.624529838562012,1024.5452880859375,25.740100860595703,36.75482940673828
1328600,1535356477.75076,28.279278625589875,-83.71148354375805,-19.359081268310547,5.820169925689697,1023.4497680664062,28.076200485229492,36.32390594482422
1328700,1535357546.2821,28.276996280780782,-83.71336082882883,-16.925642013549805,5.858240127563477,1022.9039916992188,28.888500213623047,35.97074890136719
1328800,1535358589.7260098,28.274769446696695,-83.71519245495496,-15.68408203125,5.91146993637085,1022.5022583007812,29.634700775146484,35.77834701538086
1328900,1535359638.46732,28.272529802445302,-83.71703461776062,-11.711029052734375,5.862619876861572,1021.8540649414062,30.064300537109375,35.132118225097656
1329000,1535360689.12363,28.270285888138137,-83.71888029279279,-7.3306474685668945,5.682270050048828,1020.9849853515625,29.995500564575195,33.96597671508789
1329100,1535361752.336,28.268016353496353,-83.72074704118404,-2.9501707553863525,5.670589923858643,1020.94775390625,29.94969940185547,33.920654296875
1329200,1535402296.84793,28.226601731661933,-83.76981594143571,-3.5859036445617676,5.634789943695068,1020.6805419921875,30.053499221801758,33.60744094848633
1329300,1535403339.6868,28.224564863284694,-83.77239305337382,-18.207000732421875,5.714799880981445,1023.2907104492188,27.628400802612305,35.92399215698242
1329400,1535404396.41406,28.222500654392324,-83.77500475741847,-28.317996978759766,5.434589862823486,1024.8375244140625,24.275999069213867,36.52302551269531
1329500,1535406137.3810701,28.219222348624754,-83.77844703821218,-9.267600059509277,5.653739929199219,1020.9011840820312,29.935199737548828,33.81557846069336
1329600,1535407190.13483,28.217706669941062,-83.78095717092337,-12.565295219421387,5.813029766082764,1021.6144409179688,30.055299758911133,34.80341720581055
1329700,1535408240.9628,28.216195309430258,-83.78346015225932,-32.429805755615234,5.393320083618164,1026.7371826171875,22.008899688720703,38.127540588378906
1329800,1535409292.32144,28.214681070137527,-83.78596790117878,-22.517658233642578,5.67372989654541,1023.932373046875,26.6968994140625,36.35237121582031
1329900,1535410318.5904799,28.213204255009824,-83.78841367151277,-9.774181365966797,5.652309894561768,1020.8973388671875,29.933700561523438,33.806854248046875
1330000,1535411364.3758202,28.21169865206287,-83.79090711768173,-12.45604133605957,5.808760166168213,1021.7171630859375,29.913700103759766,34.87651062011719
1330100,1535412418.526,28.210181533988212,-83.79341963418467,-30.115703582763672,5.385519981384277,1024.9095458984375,23.898799896240234,36.45844268798828
1330200,1535413465.57672,28.208674491650296,-83.79591546414538,-18.644052505493164,5.755849838256836,1023.5252075195312,27.613500595092773,36.226661682128906
1330300,1535414548.37643,28.207115631237723,-83.79849711060903,-8.463041305541992,5.65369987487793,1020.9067993164062,29.92460060119629,33.82293701171875
1330400,1535415594.28934,28.205610028290767,-83.80099055677799,-31.14862823486328,5.3991498947143555,1025.235107421875,23.636199951171875,36.779327392578125
1330500,1535418873.5413198,28.202189832656476,-83.80374914464883,-15.118010520935059,5.768070220947266,1022.765380859375,28.51110076904297,35.629024505615234
1330600,1535419948.30499,28.202024833253702,-83.80419945819398,-27.185791015625,5.445529937744141,1024.8948974609375,24.276899337768555,36.605560302734375
1330700,1535421073.43872,28.201852159460106,-83.80467071655518,-14.075082778930664,5.837240219116211,1022.2708740234375,29.460500717163086,35.40028381347656
1330800,1535422172.6861,28.20168347634974,-83.80513108361204,-11.552167892456055,5.696410179138184,1021.048583984375,30.02429962158203,34.03975296020508
1330900,1535423222.70789,28.20152231414238,-83.80557092474916,-29.1821231842041,5.388420104980469,1024.989990234375,23.82539939880371,36.54125213623047
1331000,1535424296.2438002,28.201357468227425,-83.80602081939799,-16.58803367614746,5.770009994506836,1023.1343994140625,28.118900299072266,35.939056396484375
1331100,1535425390.54562,28.20118955255614,-83.80647909197324,-14.472390174865723,5.812009811401367,1022.4853515625,29.076400756835938,35.51119613647461
1331200,1535426447.41043,28.201027315934066,-83.80692186538461,-26.26211166381836,5.470739841461182,1024.7017822265625,24.638999938964844,36.500545501708984
1331300,1535428546.66098,28.201431456674474,-83.80776840515223,-21.156957626342773,5.5796799659729,1023.8766479492188,26.186599731445312,36.07145309448242
1331400,1535429593.00879,28.200649828933365,-83.80801750510965,-24.970937728881836,5.513329982757568,1024.4468994140625,25.173799514770508,36.38702392578125
1331500,1535430679.11395,28.1998390861188,-83.80827588386204,-10.092042922973633,5.670619964599609,1020.9251708984375,30.00979995727539,33.87681198120117
1331600,1535431762.73035,28.199030582925275,-83.80853354886098,-21.74296760559082,5.550310134887695,1023.9638671875,25.914899826049805,36.07062911987305
1331700,1535432802.18381,28.198254180966575,-83.80878098339366,-23.659894943237305,5.519219875335693,1024.5234375,25.1205997467041,36.474185943603516
1331800,1535433865.55881,28.197460608579945,-83.80903389003619,-5.006352424621582,5.602819919586182,1020.6058959960938,29.95989990234375,33.45710754394531
1331900,1535434950.80566,28.196650612305728,-83.80929203087076,-32.16169357299805,5.272610187530518,1024.8897705078125,23.21380043029785,36.153751373291016
1332000,1535436008.64804,28.195860772620822,-83.80954374792421,-20.38224220275879,5.656720161437988,1024.0733642578125,26.431299209594727,36.43938446044922
1332100,1535437107.9327102,28.195040324781775,-83.80980521960826,-4.360699653625488,5.604090213775635,1020.574951171875,30.00040054321289,33.43785858154297
1332200,1535439232.97366,28.195611461579567,-83.81141161697124,-31.982925415039062,5.341400146484375,1025.033935546875,23.493600845336914,36.45341110229492
1332300,1535440310.83426,28.193639448541198,-83.81355471369028,-15.942426681518555,5.762020111083984,1023.2545776367188,27.936199188232422,36.022640228271484
1332400,1535441426.0118399,28.191597921128565,-83.81577335556267,-18.256710052490234,5.6668500900268555,1023.3877563476562,27.236799240112305,35.883880615234375
1332500,1535442522.3966699,28.189592980228706,-83.81795223682803,-25.27885627746582,5.485249996185303,1024.563720703125,24.874799728393555,36.41852951049805
1332600,1535443670.76608,28.18749291439564,-83.82023449567168,-6.4764533042907715,5.602610111236572,1020.60986328125,29.96109962463379,33.454463958740234
1332700,1535444809.74371,28.18540931249332,-83.82249886224217,-33.59189987182617,5.228250026702881,1026.1177978515625,21.60890007019043,37.15739822387695
1332800,1535445894.4826999,28.183424494175483,-83.82465587517366,-17.203874588012695,5.7440900802612305,1023.3759155273438,27.70240020751953,36.075050354003906
1332900,1535447002.85934,28.181397601367962,-83.82685861280325,-16.309947967529297,5.710140228271484,1023.1456909179688,27.75309944152832,35.7961540222168
1333000,1535448045.6096501,28.179489614726943,-83.82893212845997,-21.395368576049805,5.631410121917725,1024.351806640625,25.979799270629883,36.61370849609375
1333100,1535450173.996,28.178801027182434,-83.83220588970204,-5.652011871337891,5.601970195770264,1020.611572265625,29.951400756835938,33.45709228515625
1333200,1535451266.1370502,28.17715495661265,-83.83475275682174,-29.12258529663086,5.352320194244385,1025.0509033203125,23.531600952148438,36.5069580078125
1333300,1535452343.4296598,28.17553298222687,-83.83726234134868,-10.032464981079102,5.620840072631836,1020.7034912109375,29.975900650024414,33.56574630737305
1333400,1535453386.92419,28.173962212232095,-83.83969270036592,-32.1021614074707,5.329710006713867,1025.0164794921875,23.43899917602539,36.408504486083984
1333500,1535454433.1076999,28.172385418191322,-83.84213238003136,-9.61528491973877,5.626589775085449,1020.6843872070312,30.029800415039062,33.5671501159668
1333600,1535455484.36044,28.170802600104548,-83.844581380345,-32.58882522583008,5.327330112457275,1025.0115966796875,23.431400299072266,36.39628601074219
1333700,1535456544.8312402,28.16920622791427,-83.84705135211709,-11.234346389770508,5.637650012969971,1020.7807006835938,29.99020004272461,33.66847229003906
1333800,1535457617.31256,28.16759027757449,-83.84955161599582,-32.976173400878906,5.328619956970215,1025.0252685546875,23.42650032043457,36.410125732421875
1333900,1535458686.69461,28.16598035128071,-83.85204255922635,-15.177648544311523,5.778910160064697,1023.254638671875,28.031600952148438,36.06882858276367
1334000,1535460824.85364,28.165986653846154,-83.85375815384616,-28.407506942749023,5.451310157775879,1024.6492919921875,24.58530044555664,36.39726257324219
1334100,1535461880.0771499,28.16587210575693,-83.85467753432836,-5.652017593383789,5.602530002593994,1020.683349609375,29.871000289916992,33.5164794921875
1334200,1535462950.50323,28.165636203837952,-83.85566448955224,-30.751447677612305,5.354450225830078,1025.033203125,23.571500778198242,36.48981475830078
1334300,1535464023.79419,28.165399640511726,-83.8566542119403,-6.17847204208374,5.586420059204102,1020.6614379882812,29.80430030822754,33.45402526855469
1334400,1535465088.12064,28.165164840938164,-83.85763655522388,-29.360979080200195,5.41648006439209,1024.788818359375,24.220699310302734,36.430625915527344
1334500,1535466167.8862,28.16492695479744,-83.8586318119403,-3.7249855995178223,5.575079917907715,1020.6065673828125,29.7898006439209,33.388328552246094
1334600,1535467217.8341398,28.164695462260127,-83.85960031940299,-23.659955978393555,5.4995598793029785,1024.5416259765625,24.979900360107422,36.441123962402344
1334700,1535468302.89529,28.164456253304905,-83.86060111044776,-14.571757316589355,5.738870143890381,1023.0277709960938,28.045499801635742,35.77662658691406
1334800,1535469356.3934,28.16422387889126,-83.86157330746269,-21.832416534423828,5.544769763946533,1024.51123046875,25.28219985961914,36.53451919555664
1334900,1535471526.7103,28.16552769230769,-83.86161910576924,-24.176429748535156,5.488409996032715,1024.5595703125,24.89389991760254,36.427101135253906
1335000,1535472595.62396,28.165493546456194,-83.8623385350143,-10.89663314819336,5.598420143127441,1020.6826782226562,29.872699737548828,33.4861946105957
1335100,1535473700.80444,28.165056299396124,-83.8633684947558,-24.89154815673828,5.4868597984313965,1024.527587890625,24.922399520874023,36.39223861694336
1335200,1535474888.7601,28.16458620934421,-83.86447581798919,-4.01304817199707,5.600709915161133,1020.5269165039062,30.03499984741211,33.391422271728516
1335300,1535475989.0104399,28.16415054507893,-83.86550204936964,-29.509960174560547,5.377890110015869,1025.06103515625,23.6835994720459,36.57750701904297
1335400,1535477096.72733,28.163712506621465,-83.86653387329166,-9.148444175720215,5.597630023956299,1020.6512451171875,29.896299362182617,33.465030670166016
1335500,1535478230.3692598,28.163263784299186,-83.86759086365082,-34.883079528808594,5.2208099365234375,1026.2620849609375,21.412700653076172,37.267398834228516
1335600,1535479386.53107,28.16280635660557,-83.86866835999577,-15.5054292678833,5.785339832305908,1023.2420654296875,28.0846004486084,36.07339859008789
1335700,1535480588.9332,28.162330726771906,-83.86978873249285,-31.953210830688477,5.316569805145264,1024.8172607421875,23.572200775146484,36.19815444946289
1335800,1535482730.26651,28.16339478335816,-83.87081884762716,-4.360710144042969,5.612209796905518,1020.5484008789062,30.07900047302246,33.438133239746094
1335900,1535483814.24741,28.161826109172164,-83.87347013768887,-28.943843841552734,5.4316301345825195,1024.72802734375,24.379600524902344,36.41587448120117
1336000,1535484979.18158,28.160140218557142,-83.87631954075336,-5.165297031402588,5.623700141906738,1020.6087646484375,30.079700469970703,33.51447296142578
1336100,1535486061.28094,28.15857443860396,-83.878965939136,-29.500041961669922,5.424890041351318,1024.7626953125,24.302200317382812,36.42778396606445
1336200,1535487228.27789,28.15688565375612,-83.88182023387955,-8.631935119628906,5.616000175476074,1020.693603515625,29.952299118041992,33.549949645996094
1336300,1535488384.91641,28.155212787188763,-83.88464762438817,-33.16490936279297,5.349140167236328,1025.01611328125,23.56719970703125,36.451759338378906
1336400,1535489542.2153,28.153537026388594,-83.88747990657586,-8.959725379943848,5.617179870605469,1020.687744140625,29.967599868774414,33.54719161987305
1336500,1535490667.12408,28.15190902042988,-83.89023147605873,-32.7775764465332,5.351280212402344,1025.0845947265625,23.504600524902344,36.520023345947266
1336600,1535491763.9025002,28.15032298084699,-83.89291211619494,-3.4269931316375732,5.610899925231934,1020.4923095703125,30.132299423217773,33.39291763305664
