position_key,unix_time,latitude,longitude,depth,conductivity,density,temperature,salinity
16450500,1470877857.00665,26.94459003105563,-87.53896465458881,-14.434006690979004,5.825349807739258,1021.5039672851562,30.267000198364258,34.73936462402344
16450600,1470884710.44177,26.947853130222096,-87.52601689374599,-124.24024963378906,4.950379848480225,1026.677734375,19.561899185180664,36.64272689819336
16450700,1470889536.91293,26.95490250563665,-87.51585341809583,-31.399866104125977,5.903669834136963,1023.3773803710938,28.699199676513672,36.43142318725586
16450800,1470891055.82092,26.957992390935775,-87.51131763357036,-197.61685180664062,4.538249969482422,1027.5999755859375,15.982999801635742,36.26105499267578
16450900,1470895225.55438,26.968303307181724,-87.501821317212,-154.24124145507812,4.776579856872559,1027.1685791015625,17.96649932861328,36.57514572143555
16451000,1470897818.85651,26.977789978962637,-87.49737694536493,-146.02169799804688,4.809909820556641,1027.0885009765625,18.24959945678711,36.610939025878906
16451100,1470900291.65106,26.987825028047833,-87.49042305525491,-137.94078063964844,4.85359001159668,1026.97021484375,18.644399642944336,36.634334564208984
16451200,1470902870.76935,26.998291558021013,-87.48317016604143,-131.3686065673828,4.895040035247803,1026.8717041015625,19.006999969482422,36.665618896484375
16451300,1470905973.76202,27.009016895092707,-87.47608572596876,-195.57235717773438,4.533720016479492,1027.609130859375,15.930899620056152,36.26894760131836
16451400,1470908573.14578,27.020101486812326,-87.47049300317902,-190.17318725585938,4.575349807739258,1027.5301513671875,16.29669952392578,36.309059143066406
16451500,1470911094.52838,27.03080481961873,-87.46235500537809,-179.850830078125,4.645319938659668,1027.4183349609375,16.87820053100586,36.40393829345703
16451600,1470915773.27771,27.046624484242958,-87.45072249221987,-19.241806030273438,6.055190086364746,1022.5502319335938,30.41710090637207,36.17686080932617
16451700,1470917306.7034,27.0530400391467,-87.44619350401591,-204.09759521484375,4.530439853668213,1027.634765625,15.916799545288086,36.24893569946289
16451800,1470918841.37115,27.05946079066058,-87.44166084732397,-362.013671875,3.9376399517059326,1028.8016357421875,10.729599952697754,35.43464279174805
16451900,1470922401.9386,27.075769441786505,-87.43149413290239,-160.1873321533203,4.782599925994873,1027.1732177734375,18.02989959716797,36.567787170410156
16452000,1470936523.75613,27.123647388349127,-87.38884947951136,-91.81195831298828,5.108789920806885,1026.057373046875,21.1481990814209,36.5774040222168
16452100,1470938058.0715,27.129162118842913,-87.38276092515893,-252.87026977539062,4.319859981536865,1028.036376953125,14.11929988861084,35.962921142578125
16452200,1470939593.12933,27.134679517940224,-87.37666942452698,-401.9547424316406,3.835599899291992,1029.05078125,9.781599998474121,35.30109405517578
16452300,1470943172.92499,27.148125768978268,-87.36154938570802,-201.14010620117188,4.536910057067871,1027.6214599609375,15.965700149536133,36.26343536376953
16452400,1470947820.36365,27.159274198615943,-87.3483746799237,-58.752872467041016,5.375179767608643,1025.2784423828125,23.563199996948242,36.650970458984375
16452500,1470949352.14056,27.1646762954912,-87.34098948955798,-255.38052368164062,4.302929878234863,1028.06982421875,13.964400291442871,35.94829177856445
16452600,1470953027.11505,27.178345311312746,-87.31826068725185,-66.94612884521484,5.265460014343262,1025.5078125,22.652799606323242,36.55604553222656
16452700,1470954561.23544,27.18348398984326,-87.31278547265005,-266.2546691894531,4.2896199226379395,1028.1103515625,13.866399765014648,35.91059494018555
16452800,1470959325.35806,27.19544622819458,-87.29821964679203,-131.47781372070312,4.937190055847168,1026.750732421875,19.425600051879883,36.649749755859375
16452900,1470960844.45428,27.19972912341724,-87.29230140793568,-316.8080139160156,4.077119827270508,1028.50634765625,11.988499641418457,35.628089904785156
16453000,1470964249.79327,27.207708557197552,-87.27663626412354,-133.3541717529297,4.919439792633057,1026.8271484375,19.23080062866211,36.67210388183594
16453100,1470965768.73138,27.212689122615696,-87.27175121260586,-318.6529235839844,4.068659782409668,1028.51708984375,11.916799545288086,35.61295700073242
16453200,1470970227.92917,27.22419200844349,-87.26003312724437,-185.7763214111328,4.615799903869629,1027.479736328125,16.62529945373535,36.37068557739258
16453300,1470971746.88077,27.2286026114609,-87.25561973623518,-359.1179504394531,3.9398701190948486,1028.7899169921875,10.74779987335205,35.44076156616211
16453400,1470975265.74594,27.237358127276362,-87.24521612076043,-174.9177703857422,4.6687798500061035,1027.3953857421875,17.04960060119629,36.456687927246094
16453500,1470979709.35025,27.24980215659156,-87.23493035286423,-17.662397384643555,5.814169883728027,1021.635009765625,30.06879997253418,34.80514907836914
16453600,1470981228.2825,27.25463419585331,-87.23107666077055,-225.49351501464844,4.444799900054932,1027.806640625,15.191399574279785,36.13200378417969
16453700,1470984878.8313,27.26531734363088,-87.22390128716698,-16.967056274414062,5.824250221252441,1021.67626953125,30.07659912109375,34.86777877807617
16453800,1470986397.72269,27.27044438733274,-87.21938556962138,-231.50698852539062,4.442190170288086,1027.8353271484375,15.167799949645996,36.12749481201172
16453900,1470991123.55396,27.284244894715297,-87.20798179200473,-48.77153015136719,5.469820022583008,1024.7730712890625,24.65920066833496,36.4744873046875
16454000,1470992642.38617,27.289615254624717,-87.20405295910598,-242.09463500976562,4.400209903717041,1027.925048828125,14.80270004272461,36.076210021972656
16454100,1470996274.78799,27.302947955059096,-87.19693442375667,-21.824462890625,6.047609806060791,1022.83984375,30.066299438476562,36.3870735168457
16454200,1470997793.65384,27.308183951590333,-87.19237924114566,-226.7140655517578,4.456830024719238,1027.8016357421875,15.292099952697754,36.14820861816406
16454300,1470999312.61917,27.31342029111668,-87.18782376013772,-403.4320068359375,3.850640058517456,1029.04931640625,9.91759967803955,35.32185363769531
16454400,1471004764.64371,27.330310757281783,-87.17484784812378,-192.2673797607422,4.614850044250488,1027.518798828125,16.605300903320312,36.37785720825195
16454500,1471006298.73309,27.337201600626383,-87.17001591168292,-367.348876953125,3.9155099391937256,1028.8466796875,10.520500183105469,35.411685943603516
16454600,1471009829.73288,27.354350708038062,-87.15936753970938,-181.51834106445312,4.673329830169678,1027.390625,17.116300582885742,36.43357849121094
16454700,1471014216.2074,27.376522378140958,-87.14521680910839,-177.0815887451172,4.7206501960754395,1027.328857421875,17.50029945373535,36.50152587890625
16454800,1471015749.40045,27.381710557162304,-87.13968024416268,-353.7925109863281,3.9655299186706543,1028.738525390625,10.991999626159668,35.46452331542969
16454900,1471019498.41638,27.394141373317936,-87.12662326806908,-174.08399963378906,4.729700088500977,1027.2952880859375,17.587200164794922,36.503021240234375
16455000,1471023567.59598,27.406746431693655,-87.11314640444184,-110.36005401611328,5.047719955444336,1026.3436279296875,20.515899658203125,36.61933135986328
16455100,1471025101.31366,27.412488149798335,-87.10690464633169,-295.7191162109375,4.168980121612549,1028.34912109375,12.797900199890137,35.758140563964844
16455200,1471028639.8013,27.42787030042567,-87.091234101885,-110.8465576171875,5.036829948425293,1026.378662109375,20.40760040283203,36.6239013671875
16455300,1471030173.44452,27.43264477667103,-87.08556776988691,-298.5265197753906,4.163119792938232,1028.36767578125,12.744000434875488,35.75163650512695
16455400,1471034733.1351,27.44421967531288,-87.07050552483099,-174.1336212158203,4.702179908752441,1027.339599609375,17.344600677490234,36.48232650756836
16455500,1471036265.61578,27.449245916350407,-87.06350156043187,-345.0354309082031,4.067399978637695,1028.6334228515625,11.899200439453125,35.605777740478516
16455600,1471040077.32837,27.462558743215126,-87.04348942514616,-157.83473205566406,4.7943501472473145,1027.1552734375,18.121200561523438,36.58786392211914
